title,content,rating
Cực kì hài lòng,"Hàng đúng như quảng cáo,Giao Hàng Nhanh,đóng gói cẩn thận,Hỗ Trợ khách nhiệt tình,Hàng chất lượng.",5
Cực kì hài lòng,"Đóng gói cẩn thận, giao hàng nhanh, có quà tặng kèm là khăn và viên vệ sinh lồng giặt.",5
Cực kì hài lòng,"Hàng được vận chuyển nhanh, đóng gói cẩn thận. Quà tặng đúng như cam kết! Tuyệt vời!",5
Cực kì hài lòng,"Giá hợp lý, đóng gói chắc, giao hàng nhanh, mua của hàng official thì yên tâm hơn",5
Cực kì hài lòng,"Thơm, sạch giao hàng nhanh chóng đóng gói chắc chắn. Nhà mình chỉ trung thành với omo thôi",5
Cực kì hài lòng,"mua trên tiki lúc nào giá cũng rẻ, nhiều khi lại có thêm quà, mua nhiều được miễn ship, tính ra rẻ hơn ngoài tiệm rất nhiều.",5
Cực kì hài lòng,"Sản phẩm tốt, giá tốt vì được giảm giá từ nhà bán hàng và tiki. Có sản phẩm khuyến mãi như quảng cáo. Giao hàng nhanh chóng.",5
Cực kì hài lòng,Sử dụng tốt nhé Chất lượng okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
Cực kì hài lòng,"nước giặt đã nhận dược rùi,dùng ok.quà tặng kèm thì vẫn đag giao nên chưa pit như thế nào",5
Cực kì hài lòng,"Giá hợp lý, quà tặng nhiều. Hàng giao đến tay thì 1 bịch bị vỡ ạ, rò hết nước giặt ra thùng carton",5
Cực kì hài lòng,"Sản phẩm dùng rất tốt, lại có thêm 2 quả tặng xinh xinh, nói chung là rất đáng mua nha mọi người. Tuyệt vời",5
Cực kì hài lòng,đã nhận đúng hàng nhưng chưa nhận được km. mong shop chuyển km sớm nhé. luôn ủng hộ tiki,5
Cực kì hài lòng,hàng okie rồi ạ gởi từ ứng dụng di động thì có thể dùng được cho mình ạ gửi thêm về việc khóa id của,5
Cực kì hài lòng,Mùi thơm tương đối ổn. Mua cuat tiki nên chắc yên tâm. Ảnh minh hoạ,5
Cực kì hài lòng,"giao hàng nhanh, sang đặt chiều đã có, sản phẩm đúng quảng cáo, có điều không thấy quà tặng như quảng cáo nhỉ",5
Cực kì hài lòng,"giao hàng nhanh, đóng gói cẩn thận, quà tặng đầy đủ, nước giặt thơm",5
Cực kì hài lòng,"Mùi thơm dễ chịu, thơm nhẹ ko bị kích ứng da. Giao hàng nhanh gói hàng cẩn thận",5
Cực kì hài lòng,"Giao hàng rất nhanh, đóng gói sản phẩm tốt. Sản phẩm tốt. Nhân viên giao hàng thân thiện nhiệt tình.",5
Cực kì hài lòng,"tiki giao hàng nhanh, nhân viên nhiệt tình thân thiện.. giá cả thì hợp lí.. mình còn ủng hộ dài dài",5
Cực kì hài lòng,Dạo này phí vận chuyển tiki hơi đắt nên cũng ko rẻ hơn thị trường được cái mình mua lúc km nên có quà. Còn sp thì ok khỏi bàn..,5
Cực kì hài lòng,giao hàng nhanh.đóng gói cẩn thận.xịn xò.Cảm ơn shop.sẽ ủng hộ thêm nhé.Mê luôn,5
Hài lòng,"Giao hàng nhanh, gói cẩn thận nên k bị hỏng bao bì. Giá tốt",4
Cực kì hài lòng,"Giao hàng nhanh chóng, sản phẩm sử dụng tốt 👍👍",5
Cực kì hài lòng,"đủ hàng, giao nhanh",5
Cực kì hài lòng,Rất hài lòng về sản phẩm,5
Hài lòng,"Giao hàng nhanh, đóng gói cẩn thận. Tuy nhiên, mình không thích việc hàng được giao từ Hà Nội nhưng phải nhận 2 quà tặng được giao từ tận HCM ra (và tự nhiên mất phí ship vì 2 quà tặng bị tách thành 2 đơn), nên chỉ cho 4 sao thôi. Hi vọng tiki cải thiện thuật toán để tối ưu giao hàng và chi phí hơn",4
Cực kì hài lòng,"Săn sale giá rẻ hơn siêu thị nhiều nên mình rất ưng. Đóng gói sản phẩm cực kỳ chắc chắn, ko sợ bị bể, lại được tặng kèm 2g comfort 120ml. Vừa nhận được khui hàng ra là đã ngửi được 1 mùi thơm rồi, đến khi xài thì thấy rất tốt. Mùi dễ chịu, ko quá nồng, giữ được rất lâu, để đồ trong phòng chuẩn bị ủi, mà vừa bước vô là căn phòng đã thơm phức. Hàng omo thì bao chuẩn, bao tốt, ko cần giới thiệu nhiều. Mọi người nên mua dùng thử nhé.",5
Hài lòng,"Giao hàng nhanh, đóng gói cẩn thận nhưng khi mở hàng vẫn thấy nước giặt ướt phía ngoài túi, chắc là bị chảy ra theo nắp vói túi.",4
Rất không hài lòng,Mình đặt đơn hàng có hình ảnh quà tặng đến lúc giao hàng lại không có.,1
Cực kì hài lòng,"Đóng gói cẩn thận, mua khuyến mãi nên giá rẻ và miễn Ship, còn được tặng bình nhựa.",5
Cực kì hài lòng,"đóng gói siêu đẹp , hàng bọc chống sốc quá cẩn thận , giờ tiki hộp bọc đẹp, vận chuyển ko hề nhàu một tí nào , nói chung quá ok",5
Hài lòng,"Tiki giao hàng nhanh, gói hàng rất cẩn thận, sản phẩm ngày sản xuất mới mà giá mua trên tiki rẻ hơn mua ở siêu thị lại còn được tặng bình nước quá đẹp. Omo thì chất lượng rồi. Cảm ơn tiki nhiều.",5
Cực kì hài lòng,"Thấy giá khuyến mãi giảm nhiều, cũng ko nhớ giá đại lý là bao nhiêu nhưng tin tưởng là rẻ thật. Nc giặt omo cơ bản rồi nên đánh giá gì nữa",5
Hài lòng,"Đã nhận đc hàng, cả quà tặng nữa, chưa dùng thử do của nhà vẫn còn. Vận chuyển nhanh, nói chung là hài lòng. Ảnh chỉ mang tính chất nhận xu. kiki",4
Không hài lòng,Ko có hàng tặng như trong giỏ hàng đã mua nên ko hài lòng vì đã bị mấy lần như vâyn mà ko giải thích,2
Rất không hài lòng,Quảng cáo mua hàng có quà tặng mà nhận hàng mở ra không thấy. Không như *** nếu khi đặt hàng hết quà sẽ báo là hết quà tặng. Không bao giờ mua hàng của tiki nữa,1
Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận. Mua 3 túi để nhận khuyến mại nhưng giao đủ 3 túi không có khuyến mại 😃 dù khuyến mại nhỏ thôi nhưng thấy mất mát 1 tẹo.",5
Rất không hài lòng,"Tôi không nhận được quà đính kèm và bất kỳ lời giải thích nào mặc dù ảnh 1 ghi là kèm số lượng có hạn, ảnh 2 ghi là tặng quà viên tẩy,...",1
Không hài lòng,Mới nhận hàng sau khi đặt khoảng gần 3h. Khui thùng hàng không thấy quà km??? Hơi thất vọng nha.,2
Cực kì hài lòng,"Giao hàng siêu nhanh, TIKI đóng gói cực kỳ cẩn thận, hàng chuẩn",5
Cực kì hài lòng,"giao hàng nhanh, đóng gói kỹ, shipper thân thiện. giá tốt.",5
Cực kì hài lòng,"Đóng gói cẩn thận, sản phẩm chính hãng",5
Bình thường,Mình đã nhận dược hàng nhưng shop giao thiếu hàng khuyến mại cho mình là bình nước bằng nhựa ! Mong shop sớm phản hồi lại cho mình nhé ! Thank,3
Rất không hài lòng,Giao thiếu hàng Khuyến Mãi.,1
Cực kì hài lòng,"Vận chuyển rất nhanh, số lượng quà đi kèm đầy đủ",5
Cực kì hài lòng,"Shop giao hàng nhanh, đóng gói cẩn thận. Nước giặt thơm, giặt sạch. Rất hài lòng",5
Cực kì hài lòng,"Giao hàng nhanh, đóng gói rất cẩn thận, nước giặt Omo sạch thơm và rẻ hơn mua siêu thị. Mình thấy hài lòng, nếu có sale thì lần sau lại đặt mua tiếp.",5
Cực kì hài lòng,"sản phẩm rất tốt . giao hàng nhanh , nhân viên nhiệt tình , đóng gói kỹ . Đáng mua !",5
Hài lòng,"Sản phẩm giống với mô tả, giao hàng trong ngày, giá cả hợp lý, được tặng bính nước 1.5l khi mua combo 2 túi nước giặt",4
Cực kì hài lòng,"Mùi thơm dễ chịu.đóng gói siêu chắc chắn,mua đc áp mac siêu thích luôn",5
Cực kì hài lòng,Tuy nhiên thiếu tùy chọn mua số lượng lớn ưu đãi phí vận chuyển.,5
Cực kì hài lòng,"Giao hàng nhanh, nhân viên giao hàng nhiệt tình. Trên hình quảng cáo sp là mua trên 349k đc tặng bình nuoc trị giá 120k. Mình mua gần 500k mà ko đc tặng. Thắc mắc này ko biết hỏi ai...",5
Cực kì hài lòng,"Sản phẩm này rất tốt khỏi phải bàn , chỉ khen tiki bán hàng chất lượng,đóng gói cẩn thận ,giao hàng nhanh, shipper thân thiện",5
Cực kì hài lòng,Giao hàng đúng hẹn đóng gói cẩn thận,5
Cực kì hài lòng,"hàng giao nhanh, đóng gói cẩn thận. này hàng tiêu dùng nên gần như 2 tháng mua 1 lần, canh sale Tiki mua rất ổn luôn",5
Cực kì hài lòng,Giao hàng nhanh . Sale tốt + quà tặng TiKi 👍,5
Cực kì hài lòng,"Giặt quần áo sạch, mùi thơm dịu nhẹ, đã mua nhiều lần rồi! Sẽ ủng hộ lần sau!",5
Cực kì hài lòng,"Thùng hàng to oạch. Hàng được đóng thùng 4 túi, chèn xốp, bọc giấy kỹ càng. Hàng tặng kèm bỏ trong thùng. Nước giặt thơm, mua ngay đợt sale nên giá rẻ",5
Cực kì hài lòng,Mùi thơm ok. Giặt cũng dc. Mua nhiều lần rồi. Nhưng trc mua shope. Nhung gjo mua ở tiki. Nhưng mùi nghe có vẻ khác nhau sao ý.,5
Cực kì hài lòng,"Sản phẩm đúng mô tả, đóng gói cẩn thận, nên có thêm khuyến mãi.",5
Bình thường,"Giao hàng nhanh, nhưng ko có quà tặng kèm như quảng cáo dù đã đặt đúng khung giờ yêu cầu. Hơi thất vọng 1 chút",3
Cực kì hài lòng,"mua ngay khuyến mãi 6/6 bao hời, thêm freeship, giá lại rẻ hơn ngoài cửa hàng, lạu được tặng quà, luôn tin tưởng đồng hành cung tiki.",5
Cực kì hài lòng,"đóng gói cẩn thận, hàng đẹp",5
Rất không hài lòng,"Giao thiếu 1 túi omo 3,6 kg",1
Cực kì hài lòng,"Giá ổn chứ k phải rẻ lắm khi sale 12.12, ghi 13.12 vẫn có quà mà mua lại k thấy trong giỏ",5
Rất không hài lòng,"Trên hình đăng bán có qùa tặng,mà khi giao ko có",1
Cực kì hài lòng,"Săn được sale lại được tặng quà, nhưng mua 2 túi giá ship vẫn cao, hàng đóng gói cẩn thận",5
Cực kì hài lòng,Mở ra thì bị xì nước. Nhưng k sao,5
Cực kì hài lòng,"Sản phẩm rất tuyệt vời, dùng rất thơm và sạch, giá cả còn rẻ hơn mua ngoài nhiều, lại còn hàng chính hãng 100% k sợ hàng nhái. Rất chi là",5
Bình thường,Quá thất vọng người bán hàng vì có quà tặng nhưng ko đính kèm theo sản phẩm,3
Cực kì hài lòng,"Hàng chính hãng, chất lượng tốt",5
Cực kì hài lòng,"Giao nhanh , shipper lịch sự",5
Cực kì hài lòng,Hàng mới nguyên. Tiki đóng gói cẩn thận và giao hàng đúng hẹn,5
Cực kì hài lòng,"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",5
Cực kì hài lòng,Sản phẩm giống mô tả. Mua hàng tiki rất thích. Rất yên tâm.,5
Cực kì hài lòng,"Giao hàng nhanh, giá tốt, đóng gói kỹ, sản phẩm đúng chất lượng!",5
Cực kì hài lòng,"Giao nhann, chất lượng sản phẩm tốt, mua hàng tiki trading rất an tâm lun ạ",5
Cực kì hài lòng,"Tiki đóng gói cẩn thận, ship hàng thần tốc. Nhân viên giao hàng cẩn thận, chu đáo. Giá tốt, nhiều quà tặng",5
Cực kì hài lòng,Giao đúng hàng và giao rất nhanh. Bọc cũng khá ổn. Nói chung là hàng tiki giao bao giờ mình cũng thích,5
Cực kì hài lòng,Tốt giao hàng nhanh chóng đúng chủng loại,5
Cực kì hài lòng,Tôi đã nhận hàng tuy nhiên ko nhận được quà tặng như chương trình ghi trên KM Chỉ nhận được 2 bịch bột giặt,5
Cực kì hài lòng,"Giao hang nhanh, mua khuyen mai nen duoc giam gia, tuy nhien khong kem hang khuyen mai, gui thac mac cho Hotline de giai quyet nhung khong duoc giai quyet",3
Hài lòng,Mùi thơm dễ chịu,4
Cực kì hài lòng,Rất ổn,5
Cực kì hài lòng,"chưa sử dụng, nhưng đặt hàng được giá tốt và còn được tặng thêm 4 viên tẩy lồng giặt và giảm giá nên rất thích.",5
Cực kì hài lòng,Mùi hương dễ chịu. Mình rất nhạy cảm với mùi mà mùi này mình ưng. Giặc sạch mềm quần aoa,5
Cực kì hài lòng,"sản phẩm này rất đẹp, chất lượng tốt ok cảm ơn bạn nhiều lắm",5
Không hài lòng,"Nước giặt loãng tếch. So với hàng mua ở siêu thị, nó loãng hơn tầm 1 nửa",2
Cực kì hài lòng,Hang ok giao nhanh mui on,5
Cực kì hài lòng,"Giao nhanh, đóng gói cẩn thận. Mình mua ngay dịp 5-5 nên nhận rất nhiều quà",5
Cực kì hài lòng,"Không gây kích thích cho da,mùi thơm dễ chịu,giặt sạch vết bẩn",5
Cực kì hài lòng,"Nước giặt tốt, chỉ cần để lượng nhỏ nên tiết kiệm, lưu hương lâu. Đóng gói kỹ càng, giao hàng nhanh",5
Cực kì hài lòng,"Rẻ, mùi hương dễ chịu, hễ chi bán combo 2 mùi khác nhau thì hay biết mấy.",5
Cực kì hài lòng,xứng đáng có 10 ng yêu nha Tiki ơi 😍😍❤️‍🔥,5
Cực kì hài lòng,"Giặt sách, mùi thơm dễ chịu",5
Cực kì hài lòng,Sach,5
Bình thường,Không có quà. Tặng quà mà kèm theo câu khi số lượng còn như đánh đố,3
Cực kì hài lòng,"Mùi thơm dễ chịu, giặt sạch vết bẩn",5
Bình thường,Ko thấy có quà km kèm theo nha shop,3
Cực kì hài lòng,"Mùi thơm dễ chịu, giặt sạch áo quần…,tẩy tuong đối tốt, không gây dị ứng da.",5
Không hài lòng,"Hàng cấm móp, đặt 4 hộp sữa nhưng khi khui hàng thì đến 3 hộp bị móp, không hiểu sao có thể giao hàng đến 3 hộp bị móp nhiều như vậy, ảnh hưởng đến chất lượng sữa",2
Rất không hài lòng,"Tiki đăng quảng cáo không đúng sự thật, mua 2.7***₫ tiền sữa fiso 4, được tặng bình đun ngày đặt đơn hàng 16/12/2022 nhưng khi nhận hàng không có khuyến mãi bình đun, lý do số lượng có hạn, vậy thì số lượng có hạn là bao nhiêu, ai được tặng, ai không được tặng, quảng cáo mập mờ không đúng sự thật",1
Cực kì hài lòng,sản phẩm đúng mô tả.quang cáo có quà tặng đơn hàng 1490 trở lên . nhưng đơn hàng toi hàng toi 2 tr mà không có qua tăng gì cả,5
Rất không hài lòng,"Thông tin khuyến mãi là 10%, mình chưa đặt lần nào trong ngày mà Áp dụng thì nói chỉ áp dụng 1 lần nhưng mà mình đã đặt đâu chứ. Bx mình đặt thanh toán Zalopay thì đặt thành công xong Shop hủy kêu ko đủ điều kiện mà tiền thì chưa hoàn. Mua Friso trên Tiki bao lần mà lần này chán thật sự",1
Cực kì hài lòng,"Lần nào mua hàng mình cũng thấy rất ưng ý, giao hàng nhanh, 2h là đã nhận được hàng, đóng gói cẩn thận, chắc chắn, không lo móp méo hay bị xô trong lúc di chuyển. Còn về chất lượng thì vì là hàng của Tiki Trading nên không lo hàng giả luôn :)",5
Rất không hài lòng,"ngày trước tiki gói hàng bằng túi chống xóc rất cẩn thận. mà giờ tiki đóng ẩu thế này. chỗ tiếp giáp các hộp bị bóp méo hết cả, ảnh hưởng chất lượng sữa. nếu ko vì dịch, thì mình đã không lấy hàng. cũng bỏ ra hơn triệu bạc mà mua toàn sữa méo. lần sau tiki hãy chú ý hơn, chứ thé này mình ko mua nữa đâu. fan trung thành của tiki mấy năm nay rồi!",1
Cực kì hài lòng,Hương vị thơm ngon phù hợp với hệ tiêu hoá của trẻ,5
Cực kì hài lòng,"Sp đóng gói cẩn thận, giao nhanh , bọc xốp nên sp được bảo vệ tốt. Rất hài lòng , sẽ ủng hộ shop lần sau",5
Cực kì hài lòng,5 sao cho sự nhanh nhẹn. còn nếu sử dụng thấy hiệu quả mình sẽ tiếp tục mua cho bé nhà mình sử dụng,5
Không hài lòng,sữa thì ko nói tới. giao hàng móp hộp kinh khủng. mua 2 hộp móp hết cả 2.chua khi nào mua sản phẩm va phải nhận sét tệ hại.nhung thật sự thất vọng về sản phẩm 2 hop sữa nay giao??,2
Rất không hài lòng,"Sản phẩm ghi tặng quà là thùng sữa pha sẵn khi đặt đơn hàng đủ số tiền theo yêu cầu. Nhưng khi giao hàng thì không có. Gọi lên trung tâm hỗ trợ của tiki thì nói đơn hàng nào có phần quà hiện ra trong đơn hàng và chọn thì mới được tặng. Còn không có thì không có tặng. Xin xác nhận là thông tin này không được ghi trong toàn bộ hướng dẫn mua bán món hàng. Đây là sự mập mờ lớn vì tôi mua số lượng này với kì vọng được tặng quà, không có thì đã không đặt. Nhân viên tổng đài tiki không đồng ý trả hàng vì nói là sản phẩm không hỗ trợ đổi trả. Như vậy là không chấp nhận được.",1
